Station_ID,Station_Name,Operator,State,City,Address,Latitude,Longitude,Charger_Type,Power_kW,Available_Chargers,Charging_Cost_per_Unit,Estimated_Waiting_Time_Min,Status,Route_Name,Route_Order,Has_Food_Court,Has_Cafe,Has_Washroom,Review_Rating,Review_Count,Division,Data_Source
EV1126,Kannad EV Charging Station 1126,MSEDCL Public Charging,Maharashtra,Kannad,"MIDC Area 14, Kannad",20.250272,75.116946,CHAdeMO,22,5,14.87,14.0,Busy,,,False,False,True,4.6,140,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1127,Jalna EV Charging Station 1127,ChargeZone,Maharashtra,Jalna,"Market Yard 24, Jalna",19.817531,75.914934,CCS2,90,3,21.3,28.0,Busy,,,True,False,True,4.9,135,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1128,Ambad EV Charging Station 1128,Ather Grid,Maharashtra,Ambad,"Highway Rd 27, Ambad",19.639675,75.773314,DC Fast,90,5,17.19,6.0,Available,,,False,True,True,4.7,125,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1129,Parbhani EV Charging Station 1129,Jio-bp,Maharashtra,Parbhani,"MIDC Area 5, Parbhani",19.261258,76.752893,AC,7,3,19.02,12.0,Busy,,,False,False,False,4.0,223,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1130,Gangakhed EV Charging Station 1130,Kazam,Maharashtra,Gangakhed,"MIDC Area 17, Gangakhed",18.969569,76.779966,CHAdeMO,15,2,14.61,7.0,Maintenance,,,True,False,False,3.3,217,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1131,Hingoli EV Charging Station 1131,MSEDCL Public Charging,Maharashtra,Hingoli,"Sector 7, Hingoli",19.711527,77.162399,Type 2,90,5,12.91,16.0,Maintenance,,,True,False,True,3.6,212,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1132,Kalamnuri EV Charging Station 1132,Jio-bp,Maharashtra,Kalamnuri,"MIDC Area 3, Kalamnuri",19.927812,77.340196,Type 2,90,3,21.18,0.0,Busy,,,True,False,True,3.4,162,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1133,Beed EV Charging Station 1133,Ather Grid,Maharashtra,Beed,"Sector 8, Beed",18.999753,75.778969,DC Fast,7,6,10.11,24.0,Available,,,False,True,False,3.2,117,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1134,Georai EV Charging Station 1134,Magenta ChargeGrid,Maharashtra,Georai,"Highway Rd 14, Georai",19.290936,75.763573,CHAdeMO,90,8,9.46,26.0,Busy,,,True,True,True,3.6,177,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1135,Ambajogai EV Charging Station 1135,Kazam,Maharashtra,Ambajogai,"Market Yard 17, Ambajogai",18.749181,76.397338,DC Fast,7,8,14.77,21.0,Busy,,,True,False,True,4.4,88,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1136,Nanded EV Charging Station 1136,Statiq,Maharashtra,Nanded,"Sector 29, Nanded",19.164535,77.29299,Type 2,90,4,10.15,37.0,Maintenance,,,True,True,False,4.9,82,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1137,Deglur EV Charging Station 1137,Ather Grid,Maharashtra,Deglur,"Station Rd 16, Deglur",18.52241,77.538946,CCS2,60,1,20.74,16.0,Busy,,,False,False,True,3.8,153,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1138,Kandhar EV Charging Station 1138,Magenta ChargeGrid,Maharashtra,Kandhar,"Market Yard 13, Kandhar",18.859402,77.122808,Type 2,22,4,11.69,3.0,Busy,,,True,False,True,3.8,39,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1139,Latur EV Charging Station 1139,Magenta ChargeGrid,Maharashtra,Latur,"Highway Rd 28, Latur",18.398107,76.581274,Type 2,22,2,20.1,12.0,Available,,,True,False,True,3.5,186,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1140,Udgir EV Charging Station 1140,Kazam,Maharashtra,Udgir,"MIDC Area 23, Udgir",18.403654,77.11836,Type 2,7,7,20.72,25.0,Busy,,,True,True,True,3.6,125,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1141,Ausa EV Charging Station 1141,Tata Power,Maharashtra,Ausa,"Station Rd 30, Ausa",18.245302,76.507833,CHAdeMO,60,3,9.2,10.0,Available,,,False,True,True,3.2,49,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1142,Osmanabad EV Charging Station 1142,Jio-bp,Maharashtra,Osmanabad,"MIDC Area 11, Osmanabad",18.178054,76.060824,AC,60,8,11.76,25.0,Maintenance,,,False,False,False,4.1,39,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1143,Tuljapur EV Charging Station 1143,Ather Grid,Maharashtra,Tuljapur,"Highway Rd 25, Tuljapur",18.031334,76.099925,CCS2,30,2,15.53,5.0,Available,,,False,False,True,3.4,50,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1144,Pune EV Charging Station 1144,MSEDCL Public Charging,Maharashtra,Pune,"Market Yard 24, Pune",18.505315,73.881495,Type 2,22,8,18.59,38.0,Maintenance,,,False,False,True,3.0,122,Pune,SYNTHETIC_ADDED
EV1145,Pimpri-Chinchwad EV Charging Station 1145,Ather Grid,Maharashtra,Pimpri-Chinchwad,"Station Rd 24, Pimpri-Chinchwad",18.624659,73.818502,Type 2,90,2,19.17,25.0,Maintenance,,,True,False,True,4.4,76,Pune,SYNTHETIC_ADDED
EV1146,Hinjawadi EV Charging Station 1146,Zeon Charging,Maharashtra,Hinjawadi,"Market Yard 28, Hinjawadi",18.58405,73.755837,Type 2,90,6,8.78,32.0,Busy,,,False,True,False,4.2,227,Pune,SYNTHETIC_ADDED
EV1147,Wakad EV Charging Station 1147,MSEDCL Public Charging,Maharashtra,Wakad,"Highway Rd 17, Wakad",18.601324,73.765696,DC Fast,150,5,17.02,1.0,Maintenance,,,True,False,False,4.3,198,Pune,SYNTHETIC_ADDED
EV1148,Hadapsar EV Charging Station 1148,Tata Power,Maharashtra,Hadapsar,"Market Yard 11, Hadapsar",18.491722,73.938661,DC Fast,7,4,20.04,36.0,Available,,,False,False,True,4.5,247,Pune,SYNTHETIC_ADDED
EV1149,Baner EV Charging Station 1149,Kazam,Maharashtra,Baner,"Highway Rd 15, Baner",18.5411,73.789066,Type 2,7,2,10.93,18.0,Available,,,True,False,False,4.1,52,Pune,SYNTHETIC_ADDED
EV1150,Chakan EV Charging Station 1150,Zeon Charging,Maharashtra,Chakan,"MIDC Area 2, Chakan",18.766652,73.84967,AC,120,1,13.67,24.0,Maintenance,,,False,False,True,4.1,59,Pune,SYNTHETIC_ADDED
EV1151,Talegaon EV Charging Station 1151,Ather Grid,Maharashtra,Talegaon,"Highway Rd 19, Talegaon",18.750825,73.675362,DC Fast,15,8,18.2,22.0,Busy,,,True,False,False,4.9,132,Pune,SYNTHETIC_ADDED
EV1152,Lonavala EV Charging Station 1152,Tata Power,Maharashtra,Lonavala,"Market Yard 2, Lonavala",18.781647,73.425195,CHAdeMO,150,4,9.88,17.0,Busy,,,True,True,True,3.4,20,Pune,SYNTHETIC_ADDED
EV1153,Saswad EV Charging Station 1153,Tata Power,Maharashtra,Saswad,"Sector 25, Saswad",18.359664,74.041316,DC Fast,22,8,21.33,10.0,Available,,,False,False,True,4.0,49,Pune,SYNTHETIC_ADDED
EV1154,Baramati EV Charging Station 1154,MSEDCL Public Charging,Maharashtra,Baramati,"Sector 25, Baramati",18.177933,74.569041,CHAdeMO,90,6,15.91,4.0,Available,,,False,True,True,4.5,165,Pune,SYNTHETIC_ADDED
EV1155,Daund EV Charging Station 1155,Ather Grid,Maharashtra,Daund,"Sector 8, Daund",18.477653,74.596722,DC Fast,7,4,10.91,39.0,Available,,,False,True,True,3.8,226,Pune,SYNTHETIC_ADDED
EV1156,Junnar EV Charging Station 1156,Tata Power,Maharashtra,Junnar,"Sector 16, Junnar",19.21799,73.903592,CCS2,22,1,16.64,38.0,Available,,,True,True,True,3.3,47,Pune,SYNTHETIC_ADDED
EV1157,Satara EV Charging Station 1157,Tata Power,Maharashtra,Satara,"Market Yard 9, Satara",17.669827,73.999823,CCS2,90,3,17.73,3.0,Available,,,False,True,True,4.4,33,Pune,SYNTHETIC_ADDED
EV1158,Karad EV Charging Station 1158,Kazam,Maharashtra,Karad,"Highway Rd 30, Karad",17.303137,74.194732,CHAdeMO,120,7,19.16,4.0,Busy,,,False,False,True,4.0,141,Pune,SYNTHETIC_ADDED
EV1159,Phaltan EV Charging Station 1159,Ather Grid,Maharashtra,Phaltan,"Sector 5, Phaltan",17.994366,74.433125,CCS2,150,8,14.66,9.0,Maintenance,,,True,True,True,3.4,112,Pune,SYNTHETIC_ADDED
EV1160,Wai EV Charging Station 1160,Tata Power,Maharashtra,Wai,"Market Yard 19, Wai",17.973128,73.905346,CCS2,30,4,10.93,32.0,Maintenance,,,False,False,True,4.1,225,Pune,SYNTHETIC_ADDED
EV1161,Mahabaleshwar EV Charging Station 1161,Tata Power,Maharashtra,Mahabaleshwar,"Market Yard 23, Mahabaleshwar",17.935712,73.643238,CHAdeMO,120,8,21.0,12.0,Available,,,True,False,False,3.4,97,Pune,SYNTHETIC_ADDED
EV1162,Sangli EV Charging Station 1162,Statiq,Maharashtra,Sangli,"MIDC Area 30, Sangli",16.85044,74.596138,Type 2,150,1,11.12,31.0,Available,,,False,False,True,4.0,95,Pune,SYNTHETIC_ADDED
EV1163,Miraj EV Charging Station 1163,Zeon Charging,Maharashtra,Miraj,"MIDC Area 19, Miraj",16.804264,74.632146,CHAdeMO,15,8,16.52,27.0,Available,,,True,False,True,3.2,151,Pune,SYNTHETIC_ADDED
EV1164,Islampur EV Charging Station 1164,MSEDCL Public Charging,Maharashtra,Islampur,"Station Rd 19, Islampur",17.030825,74.25762,DC Fast,120,1,16.17,2.0,Maintenance,,,False,False,False,3.5,47,Pune,SYNTHETIC_ADDED
EV1165,Vita EV Charging Station 1165,ChargeZone,Maharashtra,Vita,"Station Rd 12, Vita",17.434986,74.532013,Type 2,30,3,12.38,22.0,Busy,,,False,True,True,4.5,220,Pune,SYNTHETIC_ADDED
EV1166,Kolhapur EV Charging Station 1166,MSEDCL Public Charging,Maharashtra,Kolhapur,"MIDC Area 27, Kolhapur",16.677028,74.264786,AC,60,8,17.3,24.0,Available,,,False,False,True,3.9,8,Pune,SYNTHETIC_ADDED
EV1167,Ichalkaranji EV Charging Station 1167,Tata Power,Maharashtra,Ichalkaranji,"Market Yard 8, Ichalkaranji",16.705668,74.48015,AC,7,8,14.6,17.0,Maintenance,,,False,False,True,3.6,172,Pune,SYNTHETIC_ADDED
EV1168,Gadhinglaj EV Charging Station 1168,Statiq,Maharashtra,Gadhinglaj,"Highway Rd 10, Gadhinglaj",16.250631,74.334253,DC Fast,22,8,12.47,30.0,Available,,,False,False,False,3.6,18,Pune,SYNTHETIC_ADDED
EV1169,Kagal EV Charging Station 1169,Magenta ChargeGrid,Maharashtra,Kagal,"Market Yard 22, Kagal",16.603574,74.298174,DC Fast,22,6,13.48,15.0,Maintenance,,,False,False,True,4.4,85,Pune,SYNTHETIC_ADDED
EV1170,Solapur EV Charging Station 1170,Statiq,Maharashtra,Solapur,"Sector 15, Solapur",17.673134,75.919684,CHAdeMO,30,7,8.82,16.0,Busy,Solapur-Pune,1,True,True,False,4.2,209,Pune,SYNTHETIC_ADDED
EV1171,Pandharpur EV Charging Station 1171,Statiq,Maharashtra,Pandharpur,"MIDC Area 30, Pandharpur",17.661289,75.328847,Type 2,150,2,9.1,19.0,Available,,,True,False,True,4.8,120,Pune,SYNTHETIC_ADDED
EV1172,Barshi EV Charging Station 1172,Ather Grid,Maharashtra,Barshi,"MIDC Area 1, Barshi",18.211805,75.701704,CCS2,7,5,10.56,14.0,Available,,,False,True,True,4.2,60,Pune,SYNTHETIC_ADDED
EV1173,Akkalkot EV Charging Station 1173,ChargeZone,Maharashtra,Akkalkot,"Highway Rd 13, Akkalkot",17.488308,76.238926,Type 2,150,4,16.31,4.0,Available,,,False,False,True,3.3,118,Pune,SYNTHETIC_ADDED
EV1174,Nashik EV Charging Station 1174,Tata Power,Maharashtra,Nashik,"Sector 19, Nashik",20.005588,73.771697,AC,120,1,12.02,8.0,Busy,,,False,False,False,3.5,62,Nashik,SYNTHETIC_ADDED
EV1175,Ozar EV Charging Station 1175,Kazam,Maharashtra,Ozar,"Highway Rd 23, Ozar",20.125409,73.915686,CCS2,22,1,11.82,37.0,Available,,,True,False,False,3.7,41,Nashik,SYNTHETIC_ADDED
EV1176,Igatpuri EV Charging Station 1176,Magenta ChargeGrid,Maharashtra,Igatpuri,"Highway Rd 2, Igatpuri",19.690986,73.584389,CCS2,30,1,14.25,22.0,Maintenance,,,True,False,True,3.3,31,Nashik,SYNTHETIC_ADDED
EV1177,Sinnar EV Charging Station 1177,MSEDCL Public Charging,Maharashtra,Sinnar,"Market Yard 6, Sinnar",19.869087,73.993301,AC,150,6,20.02,34.0,Maintenance,,,True,False,False,3.8,215,Nashik,SYNTHETIC_ADDED
EV1178,Malegaon EV Charging Station 1178,Tata Power,Maharashtra,Malegaon,"MIDC Area 27, Malegaon",20.571076,74.520721,CHAdeMO,15,4,21.4,38.0,Available,,,True,True,True,3.2,165,Nashik,SYNTHETIC_ADDED
EV1179,Manmad EV Charging Station 1179,Kazam,Maharashtra,Manmad,"MIDC Area 29, Manmad",20.235284,74.433361,CCS2,90,6,16.8,17.0,Maintenance,,,True,False,False,4.4,192,Nashik,SYNTHETIC_ADDED
EV1180,Dhule EV Charging Station 1180,Tata Power,Maharashtra,Dhule,"Station Rd 5, Dhule",20.930918,74.799836,AC,7,7,11.55,8.0,Available,,,True,False,False,4.7,106,Nashik,SYNTHETIC_ADDED
EV1181,Shirpur EV Charging Station 1181,Magenta ChargeGrid,Maharashtra,Shirpur,"MIDC Area 21, Shirpur",21.376654,74.872935,CCS2,7,6,8.89,9.0,Available,,,False,False,True,4.4,54,Nashik,SYNTHETIC_ADDED
EV1182,Nandurbar EV Charging Station 1182,Ather Grid,Maharashtra,Nandurbar,"Market Yard 23, Nandurbar",21.338536,74.262311,CCS2,150,5,9.26,14.0,Busy,,,False,False,True,4.5,221,Nashik,SYNTHETIC_ADDED
EV1183,Shahada EV Charging Station 1183,Ather Grid,Maharashtra,Shahada,"Sector 23, Shahada",21.529938,74.481301,CCS2,90,5,9.27,27.0,Maintenance,,,True,False,True,3.9,233,Nashik,SYNTHETIC_ADDED
EV1184,Jalgaon EV Charging Station 1184,Magenta ChargeGrid,Maharashtra,Jalgaon,"Market Yard 18, Jalgaon",20.981174,75.557822,AC,22,2,19.8,5.0,Available,,,False,True,False,5.0,193,Nashik,SYNTHETIC_ADDED
EV1185,Bhusawal EV Charging Station 1185,MSEDCL Public Charging,Maharashtra,Bhusawal,"Market Yard 20, Bhusawal",21.05094,75.803226,Type 2,60,7,12.05,23.0,Maintenance,,,True,False,True,3.0,152,Nashik,SYNTHETIC_ADDED
EV1186,Chalisgaon EV Charging Station 1186,Zeon Charging,Maharashtra,Chalisgaon,"MIDC Area 21, Chalisgaon",20.495431,75.025886,Type 2,15,8,18.74,38.0,Busy,,,True,False,False,4.2,22,Nashik,SYNTHETIC_ADDED
EV1187,Amalner EV Charging Station 1187,MSEDCL Public Charging,Maharashtra,Amalner,"Market Yard 3, Amalner",21.012806,75.031866,CCS2,22,1,14.47,38.0,Maintenance,,,True,True,True,4.3,25,Nashik,SYNTHETIC_ADDED
EV1188,Ahmednagar EV Charging Station 1188,Jio-bp,Maharashtra,Ahmednagar,"Sector 14, Ahmednagar",19.078499,74.770333,CHAdeMO,60,8,17.56,5.0,Busy,Pune-Nashik,2,False,False,True,4.9,93,Nashik,SYNTHETIC_ADDED
EV1189,Shirdi EV Charging Station 1189,Ather Grid,Maharashtra,Shirdi,"Sector 4, Shirdi",19.746932,74.476609,DC Fast,90,6,9.87,12.0,Maintenance,,,False,False,True,4.4,154,Nashik,SYNTHETIC_ADDED
EV1190,Sangamner EV Charging Station 1190,ChargeZone,Maharashtra,Sangamner,"Sector 15, Sangamner",19.57783,74.200571,AC,150,3,11.87,24.0,Busy,,,True,False,False,3.7,182,Nashik,SYNTHETIC_ADDED
EV1191,Kopargaon EV Charging Station 1191,MSEDCL Public Charging,Maharashtra,Kopargaon,"Market Yard 27, Kopargaon",19.889294,74.482362,DC Fast,150,1,9.54,34.0,Available,,,True,False,True,3.0,14,Nashik,SYNTHETIC_ADDED
EV1192,Shrirampur EV Charging Station 1192,MSEDCL Public Charging,Maharashtra,Shrirampur,"Station Rd 5, Shrirampur",19.621561,74.64837,CHAdeMO,60,5,15.31,31.0,Busy,,,False,True,True,3.2,72,Nashik,SYNTHETIC_ADDED
EV1193,Chhatrapati Sambhajinagar EV Charging Station 1193,Statiq,Maharashtra,Chhatrapati Sambhajinagar,"Highway Rd 13, Chhatrapati Sambhajinagar",19.859597,75.371572,Type 2,15,6,20.24,4.0,Available,,,True,False,False,3.5,21,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1194,Paithan EV Charging Station 1194,Jio-bp,Maharashtra,Paithan,"Highway Rd 21, Paithan",19.50237,75.368173,DC Fast,90,7,18.38,28.0,Available,,,False,False,True,4.0,55,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1195,Vaijapur EV Charging Station 1195,Magenta ChargeGrid,Maharashtra,Vaijapur,"Highway Rd 12, Vaijapur",19.897681,74.739015,CCS2,30,7,9.61,11.0,Maintenance,,,False,False,True,3.4,142,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1196,Kannad EV Charging Station 1196,ChargeZone,Maharashtra,Kannad,"Sector 25, Kannad",20.245476,75.132408,Type 2,120,5,13.51,8.0,Available,,,True,False,False,4.6,223,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1197,Jalna EV Charging Station 1197,Tata Power,Maharashtra,Jalna,"Market Yard 15, Jalna",19.811318,75.884337,DC Fast,120,5,12.21,5.0,Maintenance,,,False,False,False,4.1,168,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1198,Ambad EV Charging Station 1198,Kazam,Maharashtra,Ambad,"Sector 19, Ambad",19.621823,75.754885,CHAdeMO,22,5,13.2,9.0,Busy,,,False,True,True,3.1,215,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1199,Parbhani EV Charging Station 1199,Jio-bp,Maharashtra,Parbhani,"Market Yard 11, Parbhani",19.232812,76.789122,DC Fast,60,1,11.66,2.0,Available,,,False,True,True,4.2,64,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1200,Gangakhed EV Charging Station 1200,Jio-bp,Maharashtra,Gangakhed,"Sector 3, Gangakhed",18.969166,76.729047,AC,120,3,20.54,32.0,Available,,,False,False,True,3.5,220,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1201,Hingoli EV Charging Station 1201,Statiq,Maharashtra,Hingoli,"Station Rd 12, Hingoli",19.70268,77.158725,CCS2,150,5,12.49,40.0,Available,,,True,False,False,4.5,76,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1202,Kalamnuri EV Charging Station 1202,Statiq,Maharashtra,Kalamnuri,"Market Yard 8, Kalamnuri",19.927003,77.328196,Type 2,90,6,19.59,27.0,Available,,,True,True,True,3.5,12,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1203,Beed EV Charging Station 1203,Statiq,Maharashtra,Beed,"Highway Rd 8, Beed",18.968528,75.748264,CCS2,15,3,12.1,14.0,Available,,,False,False,True,3.4,125,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1204,Georai EV Charging Station 1204,Kazam,Maharashtra,Georai,"Sector 3, Georai",19.239545,75.733871,CHAdeMO,30,6,12.94,22.0,Available,,,True,False,True,3.6,60,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1205,Ambajogai EV Charging Station 1205,ChargeZone,Maharashtra,Ambajogai,"Station Rd 30, Ambajogai",18.715751,76.410232,AC,150,3,19.4,35.0,Maintenance,,,True,True,False,4.3,73,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1206,Nanded EV Charging Station 1206,Zeon Charging,Maharashtra,Nanded,"Sector 5, Nanded",19.126044,77.299778,CCS2,7,5,14.54,22.0,Busy,,,False,False,True,4.8,231,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1207,Deglur EV Charging Station 1207,ChargeZone,Maharashtra,Deglur,"Station Rd 27, Deglur",18.527513,77.581151,Type 2,30,8,14.13,4.0,Maintenance,,,False,True,False,3.6,195,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1208,Kandhar EV Charging Station 1208,Statiq,Maharashtra,Kandhar,"Market Yard 30, Kandhar",18.870443,77.178145,CCS2,22,8,14.95,35.0,Maintenance,,,True,False,True,4.1,95,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1209,Latur EV Charging Station 1209,Kazam,Maharashtra,Latur,"Sector 23, Latur",18.425336,76.573724,CHAdeMO,15,3,18.54,14.0,Available,,,True,False,False,4.7,181,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1210,Udgir EV Charging Station 1210,Jio-bp,Maharashtra,Udgir,"Station Rd 9, Udgir",18.366869,77.107779,AC,7,6,10.65,35.0,Maintenance,,,True,False,True,4.5,45,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1211,Ausa EV Charging Station 1211,Kazam,Maharashtra,Ausa,"Market Yard 10, Ausa",18.273329,76.483979,CHAdeMO,120,4,18.16,26.0,Available,,,True,False,True,4.1,75,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1212,Osmanabad EV Charging Station 1212,ChargeZone,Maharashtra,Osmanabad,"Market Yard 24, Osmanabad",18.163223,76.053706,AC,7,7,18.0,25.0,Maintenance,,,False,True,False,4.7,237,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1213,Tuljapur EV Charging Station 1213,Magenta ChargeGrid,Maharashtra,Tuljapur,"MIDC Area 23, Tuljapur",17.984254,76.086233,CCS2,30,5,20.68,5.0,Busy,,,False,False,True,3.9,16,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1214,Pune EV Charging Station 1214,MSEDCL Public Charging,Maharashtra,Pune,"Market Yard 10, Pune",18.543269,73.842264,Type 2,30,7,17.25,25.0,Busy,,,True,False,True,4.9,189,Pune,SYNTHETIC_ADDED
EV1215,Pimpri-Chinchwad EV Charging Station 1215,ChargeZone,Maharashtra,Pimpri-Chinchwad,"MIDC Area 3, Pimpri-Chinchwad",18.619661,73.820503,DC Fast,120,7,10.02,36.0,Maintenance,,,False,False,True,3.4,21,Pune,SYNTHETIC_ADDED
EV1216,Hinjawadi EV Charging Station 1216,ChargeZone,Maharashtra,Hinjawadi,"Highway Rd 2, Hinjawadi",18.609652,73.749092,Type 2,150,4,9.49,38.0,Available,,,False,True,True,3.7,203,Pune,SYNTHETIC_ADDED
EV1217,Wakad EV Charging Station 1217,Magenta ChargeGrid,Maharashtra,Wakad,"Sector 3, Wakad",18.589149,73.787951,CHAdeMO,120,3,20.42,38.0,Available,,,False,True,True,4.9,174,Pune,SYNTHETIC_ADDED
EV1218,Hadapsar EV Charging Station 1218,Jio-bp,Maharashtra,Hadapsar,"Highway Rd 23, Hadapsar",18.504961,73.95125,CCS2,22,6,17.55,8.0,Busy,,,False,False,False,4.6,239,Pune,SYNTHETIC_ADDED
EV1219,Baner EV Charging Station 1219,ChargeZone,Maharashtra,Baner,"Market Yard 9, Baner",18.587686,73.800181,CCS2,30,1,18.55,7.0,Available,,,True,False,True,4.2,102,Pune,SYNTHETIC_ADDED
EV1220,Chakan EV Charging Station 1220,Statiq,Maharashtra,Chakan,"MIDC Area 15, Chakan",18.762909,73.849333,DC Fast,30,5,13.33,3.0,Busy,,,False,False,True,3.8,85,Pune,SYNTHETIC_ADDED
EV1221,Talegaon EV Charging Station 1221,Tata Power,Maharashtra,Talegaon,"Station Rd 1, Talegaon",18.759308,73.652468,Type 2,60,8,19.12,26.0,Maintenance,,,False,False,False,3.5,221,Pune,SYNTHETIC_ADDED
EV1222,Lonavala EV Charging Station 1222,Kazam,Maharashtra,Lonavala,"Market Yard 21, Lonavala",18.734831,73.418213,DC Fast,22,7,14.5,5.0,Available,,,False,False,False,4.9,116,Pune,SYNTHETIC_ADDED
EV1223,Saswad EV Charging Station 1223,Ather Grid,Maharashtra,Saswad,"Sector 15, Saswad",18.319203,74.046946,Type 2,15,2,13.7,9.0,Maintenance,,,True,False,False,4.6,112,Pune,SYNTHETIC_ADDED
EV1224,Baramati EV Charging Station 1224,Magenta ChargeGrid,Maharashtra,Baramati,"Station Rd 7, Baramati",18.145762,74.579807,Type 2,120,3,19.06,30.0,Available,,,True,False,True,3.7,200,Pune,SYNTHETIC_ADDED
EV1225,Daund EV Charging Station 1225,Ather Grid,Maharashtra,Daund,"Sector 7, Daund",18.493828,74.604727,DC Fast,15,3,17.95,17.0,Busy,,,False,False,False,4.9,12,Pune,SYNTHETIC_ADDED
EV1226,Junnar EV Charging Station 1226,Kazam,Maharashtra,Junnar,"Highway Rd 12, Junnar",19.208187,73.85222,CCS2,15,1,9.28,26.0,Available,,,False,False,False,4.9,30,Pune,SYNTHETIC_ADDED
EV1227,Satara EV Charging Station 1227,Kazam,Maharashtra,Satara,"Station Rd 19, Satara",17.689546,73.995418,CHAdeMO,90,1,8.83,17.0,Maintenance,,,True,False,True,4.1,177,Pune,SYNTHETIC_ADDED
EV1228,Karad EV Charging Station 1228,Statiq,Maharashtra,Karad,"Station Rd 26, Karad",17.312172,74.210845,CCS2,30,6,21.27,4.0,Available,,,True,True,True,3.4,31,Pune,SYNTHETIC_ADDED
EV1229,Phaltan EV Charging Station 1229,Statiq,Maharashtra,Phaltan,"Sector 25, Phaltan",17.986581,74.415383,AC,60,4,13.01,25.0,Busy,,,True,False,True,4.9,126,Pune,SYNTHETIC_ADDED
EV1230,Wai EV Charging Station 1230,Jio-bp,Maharashtra,Wai,"Market Yard 29, Wai",17.976045,73.89738,AC,120,5,14.49,24.0,Available,,,True,False,True,4.3,32,Pune,SYNTHETIC_ADDED
EV1231,Mahabaleshwar EV Charging Station 1231,Zeon Charging,Maharashtra,Mahabaleshwar,"Highway Rd 15, Mahabaleshwar",17.952829,73.656175,Type 2,15,5,13.84,0.0,Available,,,False,False,True,3.5,181,Pune,SYNTHETIC_ADDED
EV1232,Sangli EV Charging Station 1232,Kazam,Maharashtra,Sangli,"MIDC Area 9, Sangli",16.873366,74.593057,CHAdeMO,120,2,19.84,19.0,Available,,,True,False,False,4.9,202,Pune,SYNTHETIC_ADDED
EV1233,Miraj EV Charging Station 1233,Jio-bp,Maharashtra,Miraj,"Sector 29, Miraj",16.80394,74.641264,Type 2,22,1,9.32,19.0,Busy,,,False,False,False,3.5,72,Pune,SYNTHETIC_ADDED
EV1234,Islampur EV Charging Station 1234,Jio-bp,Maharashtra,Islampur,"MIDC Area 23, Islampur",17.054329,74.229342,CHAdeMO,30,4,12.97,39.0,Maintenance,,,False,True,False,3.3,89,Pune,SYNTHETIC_ADDED
EV1235,Vita EV Charging Station 1235,Jio-bp,Maharashtra,Vita,"Sector 24, Vita",17.444343,74.531515,CCS2,7,5,18.8,0.0,Busy,,,True,False,False,3.8,233,Pune,SYNTHETIC_ADDED
EV1236,Kolhapur EV Charging Station 1236,Ather Grid,Maharashtra,Kolhapur,"Sector 23, Kolhapur",16.710491,74.251471,CCS2,30,8,15.06,25.0,Maintenance,,,False,False,False,3.7,229,Pune,SYNTHETIC_ADDED
